TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,13885,,DTS-D2,T200608283,REYNAERS ARCHITECTURAL SYSTEMS LTD,0,,,,A1_INTV,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,02-JAN-09,31-Jan-10,DTS-D2,RATES,VAT Rate,VAT Rate,0.215,,Y,,,,D,Demand Transmission Service,17121144,5,2009-03,02-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,13885,,DTS-D2,T200608283,REYNAERS ARCHITECTURAL SYSTEMS LTD,0,,,,A1_INTV,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,02-JAN-09,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,(a) Demand Network Capacity Charge,(a) Demand Network Capacity Charge,102.54,Euro,Y,,102.54,102.54,E,Demand Transmission Service,17121131,1,2009-03,02-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,13885,,DTS-D2,T200608283,REYNAERS ARCHITECTURAL SYSTEMS LTD,0,,,,A1_INTV,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,02-JAN-09,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,(b) Demand Network Transfer Charge,(b) Demand Network Transfer Charge,54.9,Euro,Y,,54.9,54.9,E,Demand Transmission Service,17121134,2,2009-03,02-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,13885,,DTS-D2,T200608283,REYNAERS ARCHITECTURAL SYSTEMS LTD,0,,,,A1_INTV,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,02-JAN-09,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,(c) Demand System Services Charge,(c) Demand System Services Charge,64.09,Euro,Y,,64.09,64.09,E,Demand Transmission Service,17121137,3,2009-03,02-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,13885,,DTS-D2,T200608283,REYNAERS ARCHITECTURAL SYSTEMS LTD,0,,,,A1_INTV,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,02-JAN-09,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,(d) Demand Side Management Charge,(d) Demand Side Management Charge,4.88,Euro,Y,,4.88,4.88,E,Demand Transmission Service,17121140,4,2009-03,02-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,13885,,DTS-D2,T200608283,REYNAERS ARCHITECTURAL SYSTEMS LTD,0,,,,A1_INTV,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,02-JAN-09,31-Jan-10,DTS-D2,CHARGES FOR ACCOUNT IN CHARGING INTERVAL,VAT Charge,,,,Y,48.68,48.68,,E,Demand Transmission Service,17121142,5,2009-03,02-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGING PARAMETERS,Demand Day Energy Transfer *,Demand Day Energy Transfer *,38.072678,MWh,N,,,,A,Demand Transmission Service,17112879,1,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGING PARAMETERS,Demand Night Energy Transfer *,Demand Night Energy Transfer *,9.254585,MWh,N,,,,A,Demand Transmission Service,17112882,2,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGING PARAMETERS,Demand Total Energy Transfer *,Demand Total Energy Transfer *,47.327263,MWh,N,,,,A,Demand Transmission Service,17112885,3,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGING PARAMETERS,Highest Metered Demand *,Highest Metered Demand *,0,MW,N,,,,A,Demand Transmission Service,17128873,4,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGING PARAMETERS,Maximum Import Capacity,Maximum Import Capacity,0.38,MW,N,,,,A,Demand Transmission Service,17112890,5,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,CHARGING PARAMETERS,Monthly Charge Proration Demand,Monthly Charge Proration Demand,1,,N,,,,A,Demand Transmission Service,17112892,6,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
TUOS6398,TUos Non-Pes Jan 2009,Initial Bill,TUOS Non PES,01-Jan-10,31-Jan-10,RELEASED,08-May-10,22-May-10,17,,,T2003011,Bord Gais,5007,,DTS-D2,T200402886,R & H HALL LTD,0,,,,A2_PER,Bord Gais,Elizabeth  Urbaniak,1st Floor  Lapps Quay,City Quarter,Dublin 1,Cork City,Ireland,,01-Jan-10,31-Jan-10,DTS-D2,RATES,Demand Network Capacity Charge Rate,Demand Network Capacity Charge Rate,4.3337,Euro/MW,N,,,,D,Demand Transmission Service,17112880,1,2009-03,01-JAN-2009 - 31-JAN-2009,,TUOS6398,08-May-10,,B
